,0,1,2,3,4,5,y
10283,-2.566084,0.16091737,2.9151287,-1.6683017,-1.0141109,-0.08805034,2
10284,-1.9749327,0.37606782,0.5516777,-1.2584949,-0.33673257,1.2689383,1
10285,-2.6498837,2.6070545,0.5730106,-0.45534652,-1.68,1.6135408,1
10286,-3.7531319,-0.35825685,4.876955,-3.3595598,-1.3838959,2.8072538,2
10287,-1.1094409,0.28510335,0.08171627,-0.54989326,-0.067197904,0.8841485,5
10288,-0.7248708,1.4330639,-0.63712186,0.7404625,1.7814854,-3.2132318,1
10289,-4.345005,3.1164572,0.18104579,-1.443271,-1.3211234,2.8499236,1
10290,-3.2153327,4.8407893,-0.14688098,0.467714,-2.3985853,0.12568264,1
10291,0.69486845,-2.1121979,-1.3225399,-1.5337135,2.0055037,1.2633302,4
10292,1.7499073,0.49793673,-1.685732,-0.977314,0.2215432,-0.4243315,1
10293,-2.2629325,0.0761284,1.0787305,0.4557116,1.1341686,-0.41029346,5
10294,0.7491059,-1.6247128,-1.1316338,-2.3778336,1.8917701,0.7576977,4
10295,0.4554144,-2.3294365,-0.6558186,-2.0283003,2.5264616,1.0030352,4
10296,-2.721937,0.32753438,2.010745,-1.1047034,-1.0259628,1.2303736,1
10297,-2.0402105,-0.71023786,-0.20602646,1.6133505,-0.2663446,0.94299513,1
10298,-0.964641,-0.06615374,1.3943759,-0.99465656,-1.1815197,-1.1163194,2
10299,-2.2569883,-1.8347427,6.756899,-3.8021557,-1.2770009,2.1678145,5
10300,-3.0557837,0.19101606,2.8225498,-0.18181372,-1.4397652,2.4453545,2
10301,-1.8596064,-1.8947545,1.3805902,1.2804116,-0.6875419,1.1744183,1
10302,-0.09441237,-2.7729902,1.6000041,-2.880542,2.2169545,0.69252354,2
10303,-3.4320195,-1.5879688,1.8728148,-1.1097778,-1.2356145,3.921454,5
10304,-1.8157854,-0.6695584,-1.0097826,-0.81552726,0.10382264,1.4091718,1
10305,1.7095612,0.8803711,-0.027865127,-2.5139284,-0.8425098,0.57627743,2
10306,-2.0183299,0.7225439,-1.730209,-0.12906285,1.102226,1.1382135,5
10307,-3.253298,-0.34814727,0.44175774,1.1040257,-0.47569022,1.7155532,5
10308,-0.3295554,0.5643523,-2.787935,1.4077824,0.2001988,-0.3125624,3
10309,-1.6181257,3.7014546,-1.2823173,-1.0945337,-0.21511808,-1.9320394,1
10310,-0.89679885,1.0100347,-2.698448,2.023034,0.3039171,-1.494042,1
10311,-2.279333,1.4550465,-1.398042,1.5441889,-0.16918132,1.378046,1
10312,2.0935133,-0.49265456,-3.194477,-0.009536382,0.15126699,-0.30523944,1
10313,1.0253091,-0.8859628,0.44947672,-1.7152219,3.4225655,-2.6711514,4
10314,-0.94002616,-1.2846004,1.158441,-1.2416251,1.7414471,1.711703,5
10315,-1.8467011,-0.36644647,-1.3038762,-1.1887739,0.058907248,2.671841,1
10316,-2.3117828,0.45431548,-0.25524166,-0.9891486,-0.84705335,2.6806238,1
10317,-2.0739088,-1.2086719,2.5412138,-1.8460449,0.46339372,1.2695861,5
10318,3.6969054,1.0790684,-2.5937002,-1.2175515,0.8555469,-3.3116996,0
10319,-1.1327833,1.0789422,-0.017784718,0.3483997,0.4524817,0.25513056,1
10320,-1.5969106,0.75699335,-1.179471,1.4056505,-0.16829854,-0.14977054,1
10321,-3.4545808,-0.7068531,3.4598331,0.23526701,0.2330727,1.6781898,2
10322,-2.6252165,4.4173737,2.276174,-1.5210544,-3.1972604,-0.49007833,1
10323,-1.0972676,0.7327576,0.1439677,0.0563527,-0.80318314,-0.8362041,1
10324,-1.0743246,3.5823298,-1.6552376,0.7651937,1.1447464,-2.483478,1
10325,-1.04721,1.1832926,-1.5053842,0.5862322,1.4861774,-2.6538908,3
10326,-0.31971428,3.2754755,-0.25789085,-1.1928478,1.8690776,-3.411323,1
10327,-2.6442368,3.0151772,-0.43584955,0.52107394,-1.5444146,-0.2197002,1
10328,-1.6324837,3.211028,-2.3732457,0.27291945,-0.18951008,-0.99343926,1
10329,-2.0601904,4.425104,-2.9949872,0.8620924,0.14749411,-1.1065817,1
10330,-0.6190688,3.6488352,-2.0834637,-0.3415615,0.20693749,-0.4749501,1
10331,-1.4064865,3.3528955,-1.3319403,0.5018475,-1.7690765,-0.1999257,1
10332,-2.0667365,1.5670569,-0.4902317,-2.034471,0.2759353,-0.43527445,1
10333,-0.48483104,1.0020248,-1.9635571,-0.79139423,-1.5084442,1.8098332,5
10334,-0.99356174,1.375531,-2.4910033,0.584091,1.515425,-2.2400985,1
10335,-4.8569655,2.7906315,3.694985,-0.45922345,-0.8917691,-0.4570178,1
10336,-2.5128958,4.393145,-0.6840948,1.1381717,-2.0020936,-0.04961478,1
10337,-4.0514665,3.3089004,1.5559374,-1.069696,-2.5845704,0.6289387,1
10338,-3.0739286,4.208004,-1.095584,0.1660314,-0.552955,0.26925376,1
10339,-1.257137,3.2962654,-2.749802,1.2949107,-0.54108936,-2.5776324,1
10340,-0.5846312,4.470315,-4.212513,0.98828876,2.0401807,-2.238908,1
10341,-2.141414,4.187181,-1.2605109,-0.2026069,-0.10115517,0.007926961,1
10342,-2.3980954,2.3418305,-1.6473165,0.63769376,0.48112985,0.109025784,1
10343,-1.100057,1.0814764,-0.5108681,-1.336874,1.1839223,0.3246672,1
10344,-0.94989485,1.7155775,0.22140457,-0.84835124,0.33375233,-2.0089955,5
10345,-3.4723427,2.4458086,0.10556944,0.20469773,0.6109708,0.33458096,1
10346,-4.4563537,1.7903103,2.631442,-0.17206372,-1.2535131,1.2473193,1
10347,-0.5321986,4.0346417,-1.9542329,0.3308732,-0.34658137,-1.4621956,1
10348,-1.0875199,3.69317,-0.42636412,0.6186963,-1.2496198,-1.8358531,1
10349,-3.1339185,3.4333937,-2.5807204,-0.26810002,-0.59425956,0.8863673,1
10350,0.009370368,0.33189803,-0.6016301,-1.9088957,-0.04704541,0.56375724,1
10351,-2.3252861,1.3200128,1.4957267,-1.2194002,0.9830532,-1.7507803,1
10352,-0.94989485,1.7155775,0.22140457,-0.84835124,0.33375233,-2.0089955,1
10353,-1.5896075,4.814414,-1.5519116,-1.3633281,0.10576593,-0.6808025,1
10354,0.45724094,1.8352643,-1.6336755,-0.6112377,1.472302,-1.6614088,1
10355,-1.7114544,4.0377316,-1.0894856,-1.0227306,-0.62707496,0.5274384,1
10356,-3.740689,-0.37741518,4.7783175,0.43821645,-0.8915683,0.7427373,2
10357,-1.6811085,2.033557,-0.6425941,-0.49749848,-1.4524077,0.84950703,1
10358,-2.0963247,-1.8536495,-1.281315,-2.9628615,0.5948709,7.6020517,5
10359,-1.6838715,-1.7998817,3.1870642,0.37272498,0.33617502,0.17823434,5
10360,1.1176733,0.95031816,-1.6061053,1.0750555,-0.5279197,-1.6383363,1
10361,-3.380292,1.9559282,3.0866752,-2.4937367,-1.8705922,1.5082128,1
10362,-5.0944448,-2.0618267,1.9229622,-0.27125475,-0.16201767,3.8577766,5
10363,0.57866436,4.1232734,-3.8488595,1.303376,-0.6664198,-2.619796,1
10364,-1.7379006,2.0983725,-1.7346246,-0.02136856,0.045816295,-0.3892758,1
10365,-2.980983,2.9322846,1.50001,-0.9162956,-1.6889013,1.0255834,1
10366,-1.9224248,2.3601327,0.41086817,0.62576735,-0.85016584,-1.3021873,1
10367,-0.47147107,-1.7510918,-1.9450614,-0.3759256,1.8190893,1.5742425,5
10368,-3.8320508,-0.066533454,1.5573623,0.22632691,-0.2925309,2.8769138,5
10369,-1.398146,3.6858823,-3.3922129,1.4081953,1.3250165,-2.7785113,1
10370,-1.398146,3.6858823,-3.3922129,1.4081953,1.3250165,-2.7785113,1
10371,-0.26711488,-0.8559094,-0.7698805,-0.9825294,2.099775,-1.3609732,4
10372,-0.3870696,-1.6375865,5.8894296,-1.8579581,-1.3751094,-0.39432463,5
10373,1.0707327,0.35113823,-2.823846,0.5518282,1.6204683,-1.880086,4
10374,-0.72835594,-1.019928,-2.2971501,-0.66607594,-0.9116374,1.5920858,5
10375,-2.7050714,-2.618023,1.1265314,0.6675672,-0.81382436,3.7717335,5
10376,-2.711036,-1.3410982,4.12905,-2.5638812,-2.6153264,3.6656187,2
10377,-1.6737247,-0.9325001,-0.8603918,1.1242379,0.504314,0.8006918,3
10378,0.34544232,-1.6840435,0.1503623,-1.8741765,3.538702,-0.16148023,4
10379,1.7595899,0.30445617,-2.6008134,-1.0067573,1.4815854,-1.2657499,4
10380,-4.0172844,1.1488756,3.860468,0.313528,-1.0865096,0.621529,2
10381,0.9171071,1.405356,-2.840736,-0.33234614,-0.29310247,-0.9512848,2
10382,0.51921356,0.7263195,-2.2837925,-1.7075491,1.363713,-0.0167053,5
10383,-1.2198468,1.0442523,-0.26393813,1.4631888,-2.5071974,0.6830088,5
10384,-3.0023758,-1.2043141,2.2642896,-1.6036817,0.40915197,3.1433306,5
10385,-2.1646893,-1.7013828,-1.7291499,-1.248587,-0.37560838,5.036996,5
10386,-0.8962603,-0.22632754,0.21887048,-0.27597958,1.3586109,-0.83036137,4
10387,-0.9554112,-0.42488346,0.8871861,-1.0019448,0.4103935,1.4770943,5
10388,0.57095075,-0.9381596,-4.736191,1.075878,2.7141113,-0.6196166,3
10389,-2.1057296,0.33780965,2.49558,-1.3060082,-1.0030004,-0.9508449,1
10390,-3.2217863,-0.46491313,0.734986,1.4898592,1.4102099,-0.02200165,1
10391,-2.8139026,0.40256834,0.3626951,0.13881326,-0.60403824,1.3491488,1
10392,-3.5394795,-0.024771055,0.3811702,1.4097943,0.9145727,1.5550504,1
10393,-3.4793708,0.52399176,6.39171,-3.0746822,-1.5285738,0.25887027,2
10394,-5.901868,-1.1207219,6.6396875,-0.7992808,-0.081162386,3.6906512,2
10395,-1.5360652,2.7168274,1.4131858,-1.6080228,-1.4652834,-0.047402896,1
10396,-2.8425086,-0.75057113,5.717626,-3.4199975,-1.0223738,2.586613,2
10397,-1.538094,-0.22087607,0.22788645,-1.9544345,3.121348,-0.26334068,4
10398,-2.1471062,0.18838513,1.0298833,-1.3927561,-0.16786063,1.3869091,2
10399,-1.1815543,-0.021842994,-1.6130358,2.2322469,0.3550384,-0.37706834,3
10400,-0.41747612,-1.3417879,-0.44381756,0.26844126,1.2544043,0.6141345,4
10401,-0.41747612,-1.3417879,-0.44381756,0.26844126,1.2544043,0.6141345,4
10402,-0.41747612,-1.3417879,-0.44381756,0.26844126,1.2544043,0.6141345,4
10403,-2.8409526,0.4355973,-1.2735614,2.0957158,-0.18659943,0.3305999,5
10404,0.027106147,0.48487183,-1.1901138,-0.97076726,0.32883102,0.2950045,5
10405,-1.6990387,-0.39569646,0.21777834,-1.9483916,-0.49753374,2.5409877,2
10406,-1.4900202,1.0008082,-2.3908947,0.358716,0.37223914,1.1355642,3
10407,-0.74227107,1.461115,1.6141951,-1.1883596,-0.071733594,-0.43889165,1
10408,-3.472819,2.1367824,1.4503295,-0.01808763,-0.37637293,-0.03977941,1
10409,-0.8733356,0.14553669,-3.2688184,2.4334762,0.9563955,-0.794085,4
10410,-3.8821704,-0.044336565,2.8507388,-1.9656999,-3.0755973,5.403657,5
10411,-2.4705014,-0.018650532,0.19135012,1.1664932,0.6465427,-0.38562676,4
10412,-3.426345,0.3803182,-0.38732523,0.68889785,-0.88079065,1.895193,5
10413,-4.0998607,0.6452032,4.8856816,-1.4294531,-1.7979178,2.0303023,2
10414,0.48394144,-1.7816403,-1.0449197,0.29930297,1.2177275,-1.3677577,2
10415,0.087472126,-2.9656327,1.7783965,-1.7724401,0.4643897,-0.18016541,2
10416,0.8114581,-1.3231543,-0.8532623,-1.5927649,0.010153249,2.7037406,5
10417,-0.50064564,-1.8599219,-2.4175289,1.0527667,-1.0679114,1.6629611,5
10418,0.85303545,1.0633758,-2.4029953,2.6012053,0.58081603,-4.2838945,5
10419,-0.1492114,-1.3589152,-2.104843,2.517143,1.1793151,-1.0283161,5
10420,-1.6649477,-1.3889563,1.2554111,-1.704249,0.16830549,2.1522262,5
10421,-1.4603128,2.9095676,-0.20490335,2.1213205,-0.019543462,-1.8690699,1
10422,2.0264335,-2.0953264,-0.80217934,-1.3839288,0.8430691,0.83355737,4
10423,0.6890077,1.5048994,-2.0716152,-1.268029,-0.30702078,0.9891925,1
10424,-2.7335203,-0.028270252,-0.5280901,3.527346,0.6828809,-1.5257357,3
10425,-2.3219297,2.0897985,0.42088187,-0.3101901,0.58761144,-0.96083915,1
10426,-0.13621025,1.7601919,-3.429825,-0.03626549,0.9677158,-2.824122,1
10427,0.55917764,0.17275164,-1.8713318,-1.0082847,1.0171977,1.2258912,4
10428,-1.1995729,0.46022925,-2.3550339,0.8244612,0.29965854,0.47236553,3
10429,0.09643842,-1.9652168,0.67060596,-1.247871,1.5457019,0.08120933,4
10430,-0.097656295,-1.0232254,0.50564533,-1.1327705,1.8315637,-1.444362,4
10431,-3.6965997,1.1659465,-0.1511423,0.2968904,0.18978378,1.987204,5
10432,-4.787564,1.616217,-0.6268349,0.38292265,-0.07819279,2.977793,3
10433,-3.494409,-0.57817864,0.109610125,0.7886443,-0.32043764,3.395482,5
10434,1.1556258,-3.2395923,1.4423848,-0.51330495,0.2863632,-0.5941942,2
10435,0.48281896,0.059390865,-3.2737403,1.3098012,0.87515616,-1.0437489,4
10436,-4.1759276,-0.7709707,-0.9889681,1.6124771,0.2613745,3.2758071,5
10437,-0.35456175,-0.13096297,2.9054413,-2.7331073,-0.60735756,1.1282275,1
10438,-1.8852015,-0.9628745,1.5180084,-1.1250043,0.62123954,1.38651,5
10439,-2.35435,-1.1835663,0.9755047,-2.231824,-0.06531404,3.8952076,5
10440,-1.7685294,-1.1714724,0.08196579,2.1213112,0.55439836,-0.83173835,5
10441,-2.0091517,5.5208683,-3.4951458,0.42564684,0.66202027,-1.8978486,1
10442,-3.969496,0.5414396,0.6656123,0.19708748,-1.9285218,4.2254806,5
10443,-1.1710432,-0.73840123,1.4558716,-1.0384698,-0.10128315,1.4047029,5
10444,-2.0226834,1.4123412,1.0209721,-0.65508205,-1.0676837,0.95905316,5
10445,-1.8294394,-2.2440505,0.8522343,-3.8041332,2.035489,2.182737,5
10446,-1.9699749,1.5121475,1.5334771,-0.4676471,-0.34986606,0.7570881,2
10447,-0.12913011,1.5276914,-1.9839169,0.4366477,0.4937005,-1.7476034,3
10448,-1.2556462,0.9052405,-1.0016222,0.752069,0.42057317,-0.14543507,4
10449,-1.9045156,-2.2277007,0.76548225,-3.6146908,2.2101593,2.3688884,5
10450,-0.9860871,-1.1240523,-1.5063015,1.036828,-0.052980714,0.7286705,3
10451,-2.1463032,1.0723088,-1.89381,1.2875683,-0.25203794,1.0442331,1
10452,-0.9872091,1.3830004,0.49348897,-1.2697886,0.88823783,-0.3885894,5
10453,-0.094747856,1.8958212,-3.8214545,-0.22863561,1.6294163,-2.3147688,4
10454,-3.2936969,0.60967654,1.187788,-0.2011917,-0.56283754,0.76420385,5
10455,-1.7385266,-0.67563117,0.056328684,1.0555354,0.60576785,-0.81936455,3
10456,0.6948747,0.92484695,-1.0664128,-1.1119738,2.719447,-2.5797153,4
10457,-0.56103855,-0.48026645,0.73487514,0.3590656,0.38769865,-0.39102376,1
10458,-2.3634312,-0.45179808,-1.1896517,3.5395005,-0.42650932,0.4490971,4
10459,0.5779401,-0.994021,-2.466341,-0.12689042,1.3960712,-2.6544273,4
10460,1.6066004,-0.8710594,-1.3583257,0.06437628,-0.5998254,-0.28233603,0
10461,-4.433531,0.054627918,0.064336196,0.5315606,-1.4844034,3.4602566,5
10462,-1.0155655,-0.59005576,-2.5359385,3.9567127,0.91175365,-1.3724403,3
10463,-3.7445662,1.0605451,-0.16475649,0.23836976,-0.8538513,1.6467488,1
10464,1.1945035,-2.390643,-1.4180843,-0.7141876,3.6666632,-1.1157321,4
10465,-4.028351,2.2514663,1.4783053,-1.0163848,-1.6616426,2.7741942,5
10466,-0.06732513,3.42142,1.803054,-2.2300792,-0.5371693,0.3049407,1
10467,-1.9975908,-1.6228243,1.0358225,2.9745598,-1.0675627,0.16272579,3
10468,-2.0318308,-1.5495625,-1.9384912,3.713166,0.051303856,1.0405539,5
10469,-2.2663012,-0.099186815,0.42435783,1.9332803,0.027853057,-0.9090464,3
10470,-0.43389976,0.20542565,0.37943208,-0.37831867,-0.8968626,0.14167626,2
10471,-1.7738733,0.68775207,-1.5831041,1.4108648,0.28395513,-0.5272382,3
10472,-1.3421197,-0.39743173,-1.0844268,0.89357424,1.0704595,-0.41587105,4
10473,-1.519058,-1.3914336,-0.41426522,0.34979382,0.8916675,0.41862217,5
10474,-0.81878614,0.27986917,0.016435385,-1.1605223,0.4073422,0.4219936,1
10475,0.9474658,-2.1097867,-1.4808702,1.4703435,0.22801498,-0.9590493,3
10476,0.89617836,0.070113085,-2.6647825,0.8099817,0.1595343,-1.2346914,4
10477,-0.329553,2.8849542,-0.8488474,-0.264918,0.20624602,0.07421876,1
10478,-1.8698454,1.5116887,0.92551947,-0.8175196,-0.882257,0.46155182,1
10479,-1.852747,0.31765246,-1.8704553,0.78946346,0.6201274,0.17770788,3
10480,-2.8906658,0.9717264,-0.34902406,2.6837127,0.34424573,-0.29465434,1
10481,-1.860759,0.1919154,-2.7941356,1.321202,1.0993319,0.21895061,1
10482,-1.3237201,-1.070466,-0.8425366,0.7956499,1.0782015,-0.4413654,4
10483,-1.0878015,2.4316423,-0.51531357,0.007839832,0.1589765,-0.50039285,1
10484,-2.6316497,1.2043147,1.282215,-0.22593398,-1.4333061,0.05287525,1
10485,-0.31371906,-0.5816639,-1.2208765,0.0353887,0.42672792,0.363808,5
10486,-2.0470378,0.26416522,0.7935354,0.8322325,0.71034354,-0.8469263,1
10487,-2.9516573,0.34569734,3.9787505,-0.84181756,-1.5960761,0.44989365,1
10488,-2.869335,1.1859668,3.252487,-0.28348526,-1.4567335,-0.4274941,1
10489,-1.5667038,2.28699,-2.2337327,-0.32670408,0.1281341,-0.29672438,1
10490,1.0438983,2.324905,-2.8054535,-0.920051,0.8852664,0.08328358,1
10491,-2.4229152,0.6038143,1.8160219,-0.6300122,-1.510045,0.29148987,1
10492,0.22582503,1.4651153,-2.5281746,0.7315653,1.4815828,-1.3464186,1
10493,-2.8836865,1.5359191,-1.8352582,3.329116,0.39122838,-0.73712647,3
10494,-0.8611957,0.5618772,-0.74211806,-1.7328633,0.8780649,0.6211764,4
10495,-2.7079868,3.994989,-0.8279965,0.17432177,-1.7670538,-0.9013513,1
10496,2.333435,-2.5805032,-1.6029161,-2.0433617,2.144648,1.0474616,4
10497,-2.1666636,0.33686367,1.4935954,1.3724012,-0.6844386,-0.03434072,3
10498,-1.5474284,-1.0231992,0.10125117,1.8919944,-0.09013333,1.9097805,5
10499,-0.5023413,-0.3888092,1.6655424,-1.1313363,-0.6935596,-0.052965537,5
10500,2.2262275,-1.0360383,-2.3340428,1.4653254,-0.9385871,-1.4745501,4
10501,-2.045199,-1.1956434,3.439286,-2.56716,-1.1908729,4.4619126,5
10502,-3.1520195,4.1838627,-0.06944999,-0.5870776,-1.4054047,1.1597087,1
10503,-1.4076357,-1.3433269,-3.8467147,1.8983846,1.1749195,1.6489784,5
10504,-2.1002355,-0.30085993,-0.54663986,0.8805998,-0.62034667,1.2535591,3
10505,-2.729556,1.8128666,0.7671735,-1.060497,0.4299804,-0.0591701,2
10506,-3.8579261,1.6166501,2.80216,1.30136,-1.9762373,0.5093978,1
10507,-0.5309965,0.05441142,-1.5860211,0.15512845,-0.63423795,0.89012605,5
10508,-1.539319,0.5688928,2.5855048,-2.0570586,1.3497695,0.25792176,2
10509,-0.05390643,0.158465,-1.5284821,-0.73182374,2.33102,-0.5618567,3
10510,-3.170683,1.0108526,1.9598132,0.35033065,-0.28850007,-0.122126505,1
10511,-0.378357,4.220407,-0.50536203,-0.9712317,-2.206797,-1.0430357,1
10512,-1.7386583,0.9322871,0.90531844,0.029972516,1.0821364,-0.68251556,1
10513,-1.354199,-1.0823644,-1.2324965,1.0760812,-0.14076293,1.6549977,2
10514,-2.2662761,-0.020142753,-4.379775,4.4324446,0.54658234,-0.77011603,3
10515,-0.6086736,0.92935354,-1.1212204,1.2291815,1.6644862,-1.25788,5
10516,-2.0716712,-0.42973015,-1.3694856,3.8816926,-0.7345192,-0.5492669,3
10517,1.6055365,-1.4083172,-2.5321822,-0.32049137,1.2282617,-0.63436806,1
10518,-2.0380166,0.29265186,-1.8934243,3.0654545,1.240343,-1.0280867,3
10519,2.3606906,-1.9934977,-2.6978474,-0.49772185,3.221267,-2.4396563,4
10520,-3.0582383,1.2030379,0.3837763,-0.4238119,0.59590393,2.1704311,5
10521,-1.7450897,-1.2313309,0.9121399,-0.83102894,0.52756375,2.1932323,5
10522,-0.39819354,1.2090507,-2.074156,-1.9692094,2.2908616,0.25612336,4
10523,-2.097486,-3.0495455,-0.67205054,-1.4516242,0.72804314,5.182711,5
10524,0.4238657,-0.5828216,-1.3506569,-0.6683519,0.25876623,1.0991424,5
10525,-0.918408,-0.8874813,-2.4443173,-1.4633832,1.4981443,2.7748077,5
10526,1.9607377,-0.44523358,-1.5943238,-2.1926138,0.46680713,1.2424601,5
10527,-1.1604131,-2.2243633,-0.7210265,-1.683194,-0.06390291,3.2086272,5
10528,-1.6053321,1.0382968,-0.15250498,-1.8583726,-0.75090516,2.8738701,5
10529,1.250459,1.179527,-1.7296171,-2.553027,-0.27720267,2.1807187,1
10530,0.3043226,-1.1622238,-0.88776577,-1.5847042,0.759626,1.2274535,5
10531,-0.047611285,-0.18154055,-0.77298313,-1.6577045,0.52297527,2.1889184,5
10532,-0.16774584,0.51837045,0.55764574,-1.7425206,1.8632298,-2.3976371,4
10533,1.9750454,-0.7310603,-4.2013025,2.6835492,-1.3224432,-0.87359565,3
10534,-1.1095296,0.59861964,-2.5474024,2.1674545,-0.69290805,-0.22503391,3
10535,-0.22801428,-0.5725288,-1.2166983,0.58606243,0.6160226,-1.5970304,3
10536,-0.12257138,-0.20913452,-0.96060055,0.23696151,-0.5911922,-0.6613083,3
10537,-0.8332863,-2.5508406,0.24955432,-0.080016956,1.4268333,1.3053917,4
10538,-0.39981204,-2.5948737,0.19764258,0.37247223,1.7815125,-0.006549739,4
10539,-1.94693,0.60439026,-2.0223057,0.17363222,-0.041874327,0.043945022,4
10540,1.3248568,-1.7795138,0.026229188,-1.4875671,2.1029077,-1.3700246,4
10541,-0.2798719,0.009996631,-1.771213,0.9159519,0.90112394,-0.662825,4
10542,0.71182865,-1.9538043,-2.786013,-0.1766409,1.9316719,0.1975541,4
10543,-1.7421505,-1.2112536,-0.7375777,-1.3806214,3.1319256,1.0254142,4
10544,-1.2070422,-3.7192042,2.190512,-2.6639135,1.3824977,3.5962942,5
10545,-1.3840253,0.52540606,1.2845097,1.0464451,-1.4324312,0.78823924,5
10546,-3.6620529,1.3081516,2.5001929,-1.057056,-1.480625,1.6230797,5
10547,-3.1307492,0.3231645,5.270415,-1.2961519,-0.8739023,-0.18069696,2
10548,0.2121359,-2.6025884,-1.4464241,-1.4652503,2.051791,0.8497647,4
10549,0.012651663,0.744085,-1.6846871,-1.840777,1.1237667,-0.33101884,4
10550,-2.1890457,0.82910264,2.176673,-0.84115404,-2.3225484,1.8039021,5
10551,0.34785914,1.6802468,-2.2987132,-0.3594293,0.08281108,-1.2411835,1
10552,-2.2184713,2.039998,-1.4446689,-0.7528387,0.05711239,-1.663551,1
10553,0.29718393,0.61747557,-2.2790728,-1.150491,2.04732,-0.045876674,4
10554,-2.110074,0.5045952,4.7090025,-1.5708821,-3.0602696,1.8999875,5
10555,-0.96499044,0.041143708,0.59934944,-1.5503771,0.3380757,1.0114053,2
10556,-0.73792607,1.4577168,-2.5845766,0.16829664,-0.95597273,-0.5495834,1
10557,-0.7825874,-0.045634005,0.24262984,-1.7813176,1.726441,-0.20372567,4
10558,-1.7298567,1.8371993,0.8861482,-1.0622936,-0.05638742,1.0182409,5
10559,-1.7298567,1.8371993,0.8861482,-1.0622936,-0.05638742,1.0182409,5
10560,-0.007781405,0.085819416,-0.57413644,-2.0282588,1.2841218,-0.21446837,4
10561,-2.2342813,1.9871718,-2.099105,1.8180856,-0.8820427,0.19658032,5
10562,-1.4233851,1.5123198,2.0868587,-1.488434,-0.75913805,0.9157896,1
10563,2.1073337,-0.96243614,-3.214618,-0.6595284,1.1101594,0.8357893,1
10564,0.44595927,-0.17793562,-2.3321886,-1.487621,1.8164042,0.87395835,5
10565,-2.239682,-0.8281356,0.13133161,-2.4602017,-0.6749914,5.5557737,5
10566,0.5870089,-0.6431927,0.82991844,-2.1548345,0.6919989,-1.4273845,4
10567,-0.27305508,-2.6519976,2.0103502,-1.850239,1.3516623,0.36343646,2
10568,-3.0652344,-0.996242,0.8342228,-0.74310553,-0.5185505,3.5638828,5
10569,-2.9863088,0.31208518,-0.02612792,0.19693612,-0.9064912,2.898706,5
10570,-2.785183,-1.7532564,7.249934,-2.5633585,-0.44646728,0.5192281,2
10571,-1.0408489,-0.22471462,1.9007164,-1.0211452,-0.123000145,2.1751745,5
10572,-2.041432,1.0270581,-2.3076406,-1.5216402,1.4314986,1.7100619,5
10573,-0.3076511,1.620167,-1.37359,-1.5719104,1.2211813,0.4406519,5
10574,-2.2619424,0.51036125,0.27280748,-1.0662832,1.1385245,1.9470757,5
10575,-0.3830329,0.9272081,0.47159863,-1.5878701,0.9796452,0.6805587,4
10576,-0.62071955,-0.91774184,2.5509088,-2.185646,0.20398858,0.89710164,5
10577,2.7189326,-1.9436897,-0.57949907,-1.5061456,2.0876276,0.042639654,4
10578,-0.51253635,1.6136551,-4.3084483,1.7913754,-0.24665818,0.19834045,3
10579,0.15772606,-3.533872,2.9022524,-2.8185735,1.1827519,0.38544756,2
10580,-2.4338706,-1.7436711,4.723359,-1.600925,-0.55753636,0.91196615,2
10581,-0.6960352,-0.67761207,1.7496566,-2.427773,0.2744243,1.1658225,2
10582,1.9932337,-3.6770077,-2.954755,-0.852628,3.0232162,0.78604066,4
10583,-1.4383854,2.0530326,-1.7913668,0.82786477,0.6159868,-1.1682382,1
10584,-1.277736,1.4335095,-1.4320532,2.269686,0.5471585,-1.4176633,1
10585,0.4157093,-0.18915704,-3.076709,2.5647762,1.5670964,-1.829308,4
10586,-3.6271987,0.18944892,0.49773693,-0.07427795,-0.78477395,3.333718,5
10587,-1.3388282,3.27325,-1.7806884,-0.27299404,-0.39635596,0.30757135,1
10588,0.15107365,-0.8748223,-0.39466894,-0.40187883,2.2558463,-0.7660061,3
10589,1.1426978,-2.9576473,-2.7189279,-0.1655964,1.691226,0.4990384,4
10590,0.08660926,0.49395996,-1.6395038,2.4389844,-0.06932352,-1.7630395,4
10591,3.311008,-1.8814739,-3.5902927,-0.8279842,3.0885758,-0.2806319,4
10592,1.892115,-2.2879546,-0.98196626,-2.3515449,1.0202662,1.7160658,5
10593,2.0422184,-3.5684018,-1.6015774,-2.0585454,3.168972,0.0679726,4
10594,-1.8462569,3.2984958,-0.42895263,-0.44672927,0.03675452,0.3562264,1
10595,-0.7567534,1.6371852,-1.3508242,0.4082641,-0.01316996,-1.2384651,1
10596,-2.2039077,0.68885916,-3.147745,2.5798068,1.2410506,-1.0761201,3
10597,-3.332862,1.3578501,0.21558397,0.5451185,-0.38555175,0.9616049,1
10598,-4.2086453,2.9209263,-0.31398737,-1.8372604,-0.109723255,1.1115379,1
10599,-3.6536596,1.3824437,2.6818182,-0.62972367,-1.8507584,1.6204387,1
10600,-1.4801416,2.9545016,0.9210276,0.24025291,-1.5100899,-1.614928,1
10601,0.16699044,0.16842109,-1.5291668,-0.61679804,0.032368995,0.48712122,3
10602,0.50644267,-0.96226794,-2.9033937,-0.4631735,1.0370613,2.4456937,5
10603,-0.041013595,-0.904013,-1.0809948,-1.3095194,0.6834385,0.65899324,5
